time_fs,population_site_1,population_site_2,population_site_3,population_site_4,population_site_5,population_site_6,population_site_7,coherences,ipr,qfi,entropy
1.7900000000e+02,6.6069442274e-02,2.9736643851e-02,2.4513188872e-01,9.5140809050e-02,2.7009547717e-01,4.5848211051e-02,2.4797752789e-01,4.7506079567e+00,4.7407444449e+00,7.9377432309e+04,2.4372559862e-01
1.7950000000e+02,6.5640385904e-02,3.0020684928e-02,2.4395366238e-01,9.2384717078e-02,2.7146201335e-01,4.8412125494e-02,2.4812641087e-01,4.7549533210e+00,4.7424763836e+00,7.9121189270e+04,2.4576617413e-01
1.8000000000e+02,6.5323978558e-02,3.0309416169e-02,2.4277263453e-01,8.9387130546e-02,2.7214604928e-01,5.1027372111e-02,2.4903341880e-01,4.7585392941e+00,4.7438464612e+00,7.8853553525e+04,2.4731372915e-01
1.8050000000e+02,6.4920759641e-02,3.0602730478e-02,2.4124034664e-01,8.6708705534e-02,2.7342492703e-01,5.3718510858e-02,2.4938401982e-01,4.7622695428e+00,4.7459539479e+00,7.8581500591e+04,2.4864599202e-01
1.8100000000e+02,6.4570836257e-02,3.0911207795e-02,2.3980668517e-01,8.3923682715e-02,2.7452235628e-01,5.6463501215e-02,2.4980173057e-01,4.7645283505e+00,4.7477320561e+00,7.8383312058e+04,2.5027386742e-01
1.8150000000e+02,6.4226035958e-02,3.1233102312e-02,2.3798906631e-01,8.1086075502e-02,2.7556271020e-01,5.9311134318e-02,2.5059187540e-01,4.7656853813e+00,4.7491692174e+00,7.8129557986e+04,2.5209758502e-01
1.8200000000e+02,6.3888188751e-02,3.1485244846e-02,2.3668390985e-01,7.8098132425e-02,2.7665343922e-01,6.2051216339e-02,2.5113986857e-01,4.7628549533e+00,4.7472036839e+00,7.7828089339e+04,2.5443776496e-01
1.8250000000e+02,6.3355115045e-02,3.1697656984e-02,2.3565294110e-01,7.5383970330e-02,2.7775091947e-01,6.4961388414e-02,2.5119800866e-01,4.7594640842e+00,4.7460921728e+00,7.7643592009e+04,2.5658862659e-01
1.8300000000e+02,6.2972053655e-02,3.1989377394e-02,2.3442268189e-01,7.2738734656e-02,2.7831909880e-01,6.7924857413e-02,2.5163319618e-01,4.7569896756e+00,4.7477003310e+00,7.7385614428e+04,2.5854515671e-01
1.8350000000e+02,6.2640658802e-02,3.2189959701e-02,2.3322779297e-01,7.0167452782e-02,2.7911011484e-01,7.1094121763e-02,2.5156989914e-01,4.7543158074e+00,4.7500756035e+00,7.7149471028e+04,2.6024339023e-01
1.8400000000e+02,6.2242359692e-02,3.2472325898e-02,2.3206326116e-01,6.7562730151e-02,2.7992947234e-01,7.4185160655e-02,2.5154469011e-01,4.7483502326e+00,4.7509251106e+00,7.6865782741e+04,2.6298479599e-01
1.8450000000e+02,6.1817880320e-02,3.2780127142e-02,2.3105746287e-01,6.4993051734e-02,2.8006509066e-01,7.7374952597e-02,2.5191143467e-01,4.7426383422e+00,4.7530698417e+00,7.6708655369e+04,2.6502319481e-01
1.8500000000e+02,6.1493277709e-02,3.3060496680e-02,2.2998870223e-01,6.2506950428e-02,2.8046570267e-01,8.0435763459e-02,2.5204910682e-01,4.7354371839e+00,4.7542975165e+00,7.6574784399e+04,2.6712026464e-01
1.8550000000e+02,6.1200229205e-02,3.3279212897e-02,2.2851080434e-01,6.0157424601e-02,2.8087539048e-01,8.3498667589e-02,2.5247827089e-01,4.7278207345e+00,4.7551712755e+00,7.6392919004e+04,2.6873833830e-01
1.8600000000e+02,6.0641167982e-02,3.3516267823e-02,2.2731920279e-01,5.7944899446e-02,2.8156082230e-01,8.6764180487e-02,2.5225345917e-01,4.7188308910e+00,4.7558207056e+00,7.6289305816e+04,2.7051849173e-01
1.8650000000e+02,6.0313088935e-02,3.3722319430e-02,2.2622210915e-01,5.5849277239e-02,2.8144697260e-01,8.9962299770e-02,2.5248393288e-01,4.7089913845e+00,4.7590901434e+00,7.6116238033e+04,2.7309217071e-01
1.8700000000e+02,6.0075965515e-02,3.4010415831e-02,2.2463673260e-01,5.3842670193e-02,2.8097489704e-01,9.3519404484e-02,2.5293991433e-01,4.7013043364e+00,4.7664920150e+00,7.5891402338e+04,2.7500188488e-01
1.8750000000e+02,5.9716838339e-02,3.4277990494e-02,2.2344731672e-01,5.1868902368e-02,2.8092699598e-01,9.6824758160e-02,2.5293719793e-01,4.6917683368e+00,4.7702548714e+00,7.5677835174e+04,2.7647262318e-01
1.8800000000e+02,5.9343810535e-02,3.4536027261e-02,2.2247547227e-01,4.9890494207e-02,2.8059413194e-01,1.0057373527e-01,2.5258632852e-01,4.6815393308e+00,4.7767623430e+00,7.5540773387e+04,2.7855993002e-01
1.8850000000e+02,5.8902036930e-02,3.4740466850e-02,2.2163015022e-01,4.7979288388e-02,2.8021927410e-01,1.0396415861e-01,2.5256462490e-01,4.6682830671e+00,4.7796906007e+00,7.5406115328e+04,2.8097702083e-01
1.8900000000e+02,5.8439874540e-02,3.5009142569e-02,2.2057157432e-01,4.6313932010e-02,2.7983257544e-01,1.0754632766e-01,2.5228657346e-01,4.6565163691e+00,4.7856356646e+00,7.5220032323e+04,2.8290121867e-01
1.8950000000e+02,5.8017771629e-02,3.5243564704e-02,2.1938306394e-01,4.4819549945e-02,2.7951455955e-01,1.1108686395e-01,2.5193462629e-01,4.6446386399e+00,4.7918968394e+00,7.5024529224e+04,2.8481640689e-01
1.9000000000e+02,5.7495311900e-02,3.5422124069e-02,2.1849196537e-01,4.3320070779e-02,2.7882540229e-01,1.1463780394e-01,2.5180732165e-01,4.6315828288e+00,4.7968955217e+00,7.4852514926e+04,2.8632311389e-01
1.9050000000e+02,5.7061762543e-02,3.5660890250e-02,2.1728245934e-01,4.1951119652e-02,2.7829343688e-01,1.1832794131e-01,2.5142239003e-01,4.6190247604e+00,4.8039677470e+00,7.4675589769e+04,2.8815252856e-01
1.9100000000e+02,5.6623491553e-02,3.5884336760e-02,2.1609252712e-01,4.0654187331e-02,2.7755787501e-01,1.2184069290e-01,2.5134688932e-01,4.6054235115e+00,4.8099715903e+00,7.4547817114e+04,2.9012095982e-01
1.9150000000e+02,5.6182499248e-02,3.6114280524e-02,2.1502289064e-01,3.9581538155e-02,2.7653659693e-01,1.2586213725e-01,2.5070005725e-01,4.5937132065e+00,4.8209838091e+00,7.4392342038e+04,2.9230594396e-01
1.9200000000e+02,5.5792177195e-02,3.6215161710e-02,2.1415330045e-01,3.8636933649e-02,2.7525378648e-01,1.2956486504e-01,2.5038377547e-01,4.5817400852e+00,4.8303930661e+00,7.4244534670e+04,2.9385849864e-01
1.9250000000e+02,5.5413809936e-02,3.6418052883e-02,2.1357274366e-01,3.7858947707e-02,2.7377734660e-01,1.3337404880e-01,2.4958505041e-01,4.5721045124e+00,4.8431086701e+00,7.4243752669e+04,2.9480984034e-01
1.9300000000e+02,5.4981487324e-02,3.6717666090e-02,2.1276690611e-01,3.7109472657e-02,2.7273308316e-01,1.3696332092e-01,2.4872806374e-01,4.5629033247e+00,4.8537573617e+00,7.4184131470e+04,2.9610012660e-01
1.9350000000e+02,5.4429069235e-02,3.6867377057e-02,2.1202678823e-01,3.6504651135e-02,2.7141705780e-01,1.4062617060e-01,2.4812888594e-01,4.5528046459e+00,4.8633269273e+00,7.4174014636e+04,2.9759744168e-01
1.9400000000e+02,5.3797275663e-02,3.7046691964e-02,2.1104763998e-01,3.6281689497e-02,2.7047659130e-01,1.4415183021e-01,2.4719828138e-01,4.5444378368e+00,4.8740449665e+00,7.4081042750e+04,2.9925858250e-01
1.9450000000e+02,5.3353697758e-02,3.7279896063e-02,2.1030693744e-01,3.6119377691e-02,2.6868678610e-01,1.4785629420e-01,2.4639701075e-01,4.5402025209e+00,4.8891248003e+00,7.4039465201e+04,2.9987828921e-01
1.9500000000e+02,5.2880624024e-02,3.7534740502e-02,2.0943464264e-01,3.6109103297e-02,2.6687121575e-01,1.5168017995e-01,2.4548949383e-01,4.5359094800e+00,4.9052268866e+00,7.3947088386e+04,3.0234368918e-01
1.9550000000e+02,5.2236218515e-02,3.7722585861e-02,2.0875128001e-01,3.6229583461e-02,2.6505101410e-01,1.5519071097e-01,2.4481860708e-01,4.5328279053e+00,4.9185090876e+00,7.3814421327e+04,3.0415300093e-01
1.9600000000e+02,5.1721523465e-02,3.7849433401e-02,2.0802586977e-01,3.6441411316e-02,2.6315149933e-01,1.5896250144e-01,2.4384776128e-01,4.5310935167e+00,4.9336436354e+00,7.3712478840e+04,3.0672703407e-01
1.9650000000e+02,5.1045517414e-02,3.8016658284e-02,2.0662785916e-01,3.6971416391e-02,2.6135545407e-01,1.6288174552e-01,2.4310134916e-01,4.5320831383e+00,4.9493123274e+00,7.3626027923e+04,3.0918936886e-01
1.9700000000e+02,5.0507106827e-02,3.8119879540e-02,2.0601537678e-01,3.7502174479e-02,2.5936471863e-01,1.6679798825e-01,2.4169275550e-01,4.5356903317e+00,4.9662331942e+00,7.3638478673e+04,3.1112178624e-01
1.9750000000e+02,4.9844465699e-02,3.8381186771e-02,2.0512274690e-01,3.8274293811e-02,2.5693687312e-01,1.7064954604e-01,2.4079088766e-01,4.5414955512e+00,4.9846491490e+00,7.3612523414e+04,3.1314018691e-01
1.9800000000e+02,4.9360480560e-02,3.8616066211e-02,2.0417059480e-01,3.9109030992e-02,2.5505925877e-01,1.7431946919e-01,2.3936509948e-01,4.5495675993e+00,5.0029777882e+00,7.3559790800e+04,3.1485359844e-01
1.9850000000e+02,4.8778808333e-02,3.8756403901e-02,2.0358877829e-01,4.0174217841e-02,2.5271813219e-01,1.7851380194e-01,2.3746985750e-01,4.5588800551e+00,5.0233749074e+00,7.3553302962e+04,3.1695321297e-01
1.9900000000e+02,4.8173911688e-02,3.8794161824e-02,2.0266188115e-01,4.1225250504e-02,2.5037445986e-01,1.8236331507e-01,2.3640701990e-01,4.5679355376e+00,5.0395834078e+00,7.3456906111e+04,3.1871626570e-01
1.9950000000e+02,4.7593168194e-02,3.8849794391e-02,2.0207511395e-01,4.2567262038e-02,2.4765242465e-01,1.8619566138e-01,2.3506657541e-01,4.5792729564e+00,5.0587425669e+00,7.3495017268e+04,3.2093488257e-01
2.0000000000e+02,4.6974093706e-02,3.8912605816e-02,2.0115611776e-01,4.4147366662e-02,2.4520319195e-01,1.8991081135e-01,2.3369581276e-01,4.5909467614e+00,5.0777406002e+00,7.3535100472e+04,3.2317756853e-01
2.0050000000e+02,4.6413631786e-02,3.9088099106e-02,2.0063358585e-01,4.5816425502e-02,2.4290102431e-01,1.9377486908e-01,2.3137236437e-01,4.6048313170e+00,5.0989745684e+00,7.3535680771e+04,3.2496602697e-01
2.0100000000e+02,4.5885205164e-02,3.9267810503e-02,1.9978433889e-01,4.7782673020e-02,2.4004522263e-01,1.9797386284e-01,2.2926088696e-01,4.6198947480e+00,5.1224183069e+00,7.3488282624e+04,3.2751268247e-01
2.0150000000e+02,4.5302474845e-02,3.9476973207e-02,1.9903707277e-01,4.9794692589e-02,2.3707130559e-01,2.0168226951e-01,2.2763521149e-01,4.6344269057e+00,5.1439708802e+00,7.3428572682e+04,3.3033183514e-01
2.0200000000e+02,4.4698872011e-02,3.9592789297e-02,1.9825756686e-01,5.1965640888e-02,2.3417126973e-01,2.0538323970e-01,2.2593062151e-01,4.6490234663e+00,5.1643509974e+00,7.3360725412e+04,3.3235193233e-01
2.0250000000e+02,4.4199984912e-02,3.9783757154e-02,1.9706782775e-01,5.4257772558e-02,2.3105984332e-01,2.0928827467e-01,2.2434253962e-01,4.6652189607e+00,5.1857583009e+00,7.3349378643e+04,3.3409903953e-01
2.0300000000e+02,4.3579690341e-02,3.9938858524e-02,1.9600794503e-01,5.6674212872e-02,2.2793957321e-01,2.1331540790e-01,2.2254431212e-01,4.6802643785e+00,5.2053168010e+00,7.3360210910e+04,3.3598210081e-01
2.0350000000e+02,4.3082508127e-02,4.0054326186e-02,1.9493086202e-01,5.9413970221e-02,2.2518948204e-01,2.1675661873e-01,2.2057223267e-01,4.6958096236e+00,5.2264528795e+00,7.3319068978e+04,3.3750533687e-01
2.0400000000e+02,4.2387614965e-02,4.0180658840e-02,1.9440265904e-01,6.2111331048e-02,2.2202100877e-01,2.2031231828e-01,2.1858440906e-01,4.7080220999e+00,5.2446251468e+00,7.3269374397e+04,3.4016728672e-01
2.0450000000e+02,4.1852578080e-02,4.0342530648e-02,1.9377820305e-01,6.4958912410e-02,2.1878029040e-01,2.2361568611e-01,2.1667179930e-01,4.7217805281e+00,5.2641478453e+00,7.3239872207e+04,3.4255419337e-01
2.0500000000e+02,4.1349708903e-02,4.0418742595e-02,1.9265962019e-01,6.7924577255e-02,2.1521333307e-01,2.2762066098e-01,2.1481335701e-01,4.7339604419e+00,5.2812901479e+00,7.3213207986e+04,3.4473760825e-01
2.0550000000e+02,4.0841705248e-02,4.0490539045e-02,1.9184668946e-01,7.1087421850e-02,2.1144407829e-01,2.3142906788e-01,2.1286049823e-01,4.7448690245e+00,5.2981899210e+00,7.3154514614e+04,3.4712146339e-01
2.0600000000e+02,4.0219741254e-02,4.0694564011e-02,1.9112418534e-01,7.4379736086e-02,2.0791576041e-01,2.3504455307e-01,2.1062145983e-01,4.7571787277e+00,5.3143214071e+00,7.3222017924e+04,3.4862682698e-01
2.0650000000e+02,3.9570488599e-02,4.0743534844e-02,1.9017550894e-01,7.8040156727e-02,2.0470283217e-01,2.3844647644e-01,2.0832100228e-01,4.7669931389e+00,5.3293409868e+00,7.3224114192e+04,3.5102281350e-01
2.0700000000e+02,3.9108718862e-02,4.0808097208e-02,1.8912365780e-01,8.1518069564e-02,2.0130073914e-01,2.4237345564e-01,2.0576726179e-01,4.7764659000e+00,5.3414582784e+00,7.3213426953e+04,3.5283115030e-01
2.0750000000e+02,3.8518808873e-02,4.0856778223e-02,1.8841601049e-01,8.5068121237e-02,1.9777167272e-01,2.4566699149e-01,2.0370161698e-01,4.7825077755e+00,5.3518748763e+00,7.3185356442e+04,3.5605131943e-01
2.0800000000e+02,3.7906515330e-02,4.0984484074e-02,1.8774381236e-01,8.8754962087e-02,1.9433464053e-01,2.4887187468e-01,2.0140371093e-01,4.7881072577e+00,5.3616878974e+00,7.3078833337e+04,3.5888610882e-01
2.0850000000e+02,3.7322748113e-02,4.1169320304e-02,1.8629140880e-01,9.2831802594e-02,1.9072678963e-01,2.5245369391e-01,1.9920423665e-01,4.7947975780e+00,5.3705105342e+00,7.3049894632e+04,3.6108770840e-01
2.0900000000e+02,3.6749867406e-02,4.1194089116e-02,1.8521471217e-01,9.6765877521e-02,1.8736094146e-01,2.5560739374e-01,1.9710711859e-01,4.7983752429e+00,5.3761675192e+00,7.2936854717e+04,3.6398073732e-01
2.0950000000e+02,3.6164982301e-02,4.1193588730e-02,1.8404917234e-01,1.0099179140e-01,1.8397243317e-01,2.5895259399e-01,1.9467543807e-01,4.8017948262e+00,5.3798413950e+00,7.2936238436e+04,3.6652601603e-01
2.1000000000e+02,3.5693251896e-02,4.1212289996e-02,1.8300210034e-01,1.0536332607e-01,1.8059677875e-01,2.6182945782e-01,1.9230279513e-01,4.8048683649e+00,5.3846269514e+00,7.2915500930e+04,3.6920048302e-01
2.1050000000e+02,3.5174229153e-02,4.1237721689e-02,1.8188392406e-01,1.0969255664e-01,1.7663106275e-01,2.6526268372e-01,1.9011782199e-01,4.8062434393e+00,5.3833017187e+00,7.2945115921e+04,3.7137297213e-01
2.1100000000e+02,3.4611782727e-02,4.1408510249e-02,1.8058152230e-01,1.1411186434e-01,1.7252613575e-01,2.6878474222e-01,1.8797544241e-01,4.8071489050e+00,5.3795511048e+00,7.3007600879e+04,3.7331276323e-01
2.1150000000e+02,3.3988546885e-02,4.1493967464e-02,1.7938095571e-01,1.1866928639e-01,1.6859821392e-01,2.7187536516e-01,1.8599366447e-01,4.8068657294e+00,5.3742604737e+00,7.3039303941e+04,3.7507753519e-01
2.1200000000e+02,3.3315930654e-02,4.1590791253e-02,1.7812342808e-01,1.2297239272e-01,1.6512564612e-01,2.7513248110e-01,1.8373933007e-01,4.8028957396e+00,5.3643920839e+00,7.3083090931e+04,3.7757768057e-01
2.1250000000e+02,3.2744858972e-02,4.1545035264e-02,1.7665850694e-01,1.2770779349e-01,1.6130824759e-01,2.7828004764e-01,1.8175551011e-01,4.7991924696e+00,5.3530059744e+00,7.3060169109e+04,3.7959705575e-01
2.1300000000e+02,3.2234964581e-02,4.1476359118e-02,1.7565408297e-01,1.3219414681e-01,1.5753054189e-01,2.8137965379e-01,1.7953025085e-01,4.7934978000e+00,5.3387283594e+00,7.3082211335e+04,3.8202480666e-01
2.1350000000e+02,3.1746513155e-02,4.1410537588e-02,1.7481733794e-01,1.3681564838e-01,1.5373878972e-01,2.8441137629e-01,1.7705979693e-01,4.7883601499e+00,5.3226053704e+00,7.3206657416e+04,3.8369257957e-01
2.1400000000e+02,3.1194311044e-02,4.1363713572e-02,1.7365271237e-01,1.4185312199e-01,1.5003036179e-01,2.8729484366e-01,1.7461093557e-01,4.7804345534e+00,5.3050952297e+00,7.3233259788e+04,3.8612302000e-01
2.1450000000e+02,3.0605342782e-02,4.1306959761e-02,1.7243145994e-01,1.4680388298e-01,1.4641569452e-01,2.9003390364e-01,1.7240275637e-01,4.7722395708e+00,5.2852203060e+00,7.3303132440e+04,3.8795049441e-01
2.1500000000e+02,3.0106979920e-02,4.1258151436e-02,1.7109897603e-01,1.5170163296e-01,1.4266081261e-01,2.9310927544e-01,1.7006417160e-01,4.7622512910e+00,5.2608351638e+00,7.3425624315e+04,3.9041399433e-01
2.1550000000e+02,2.9597131996e-02,4.1171977891e-02,1.6967695854e-01,1.5644977074e-01,1.3903139462e-01,2.9622722311e-01,1.6784554311e-01,4.7506377667e+00,5.2331267499e+00,7.3497758742e+04,3.9259225430e-01
2.1600000000e+02,2.9099668921e-02,4.0992726484e-02,1.6830777007e-01,1.6160110557e-01,1.3560924282e-01,2.9870708965e-01,1.6568239648e-01,4.7391097957e+00,5.2073551698e+00,7.3636429758e+04,3.9457939331e-01
2.1650000000e+02,2.8665861227e-02,4.0931781071e-02,1.6692614938e-01,1.6652712781e-01,1.3215530272e-01,3.0135722044e-01,1.6343655736e-01,4.7275617690e+00,5.1790535387e+00,7.3783378369e+04,3.9644776761e-01
2.1700000000e+02,2.8252017212e-02,4.0898280447e-02,1.6557094893e-01,1.7155053802e-01,1.2885451984e-01,3.0360476814e-01,1.6126892741e-01,4.7139723741e+00,5.1519521530e+00,7.3801239047e+04,3.9947466958e-01
2.1750000000e+02,2.7821827207e-02,4.0755340765e-02,1.6363941694e-01,1.7643963671e-01,1.2596714670e-01,3.0594717421e-01,1.5942945748e-01,4.6992206384e+00,5.1220848039e+00,7.3800909074e+04,4.0242829161e-01
2.1800000000e+02,2.7424458603e-02,4.0599166158e-02,1.6225206367e-01,1.8128249562e-01,1.2278330029e-01,3.0842508089e-01,1.5723343476e-01,4.6839340217e+00,5.0887065626e+00,7.3911212707e+04,4.0478870851e-01
2.1850000000e+02,2.7011736761e-02,4.0482363001e-02,1.6089300487e-01,1.8580032332e-01,1.1965589741e-01,3.1087507232e-01,1.5528160230e-01,4.6686119951e+00,5.0543342143e+00,7.4046120827e+04,4.0660009534e-01
2.1900000000e+02,2.6608878689e-02,4.0241279402e-02,1.5941299097e-01,1.9106724063e-01,1.1637134379e-01,3.1319417270e-01,1.5310409381e-01,4.6514155798e+00,5.0170497377e+00,7.4241493812e+04,4.0872622024e-01
2.1950000000e+02,2.6220267935e-02,4.0087514332e-02,1.5783789706e-01,1.9617584194e-01,1.1315890892e-01,3.1504167511e-01,1.5147789470e-01,4.6344197106e+00,4.9827094433e+00,7.4300397640e+04,4.1107077450e-01
2.2000000000e+02,2.5817157225e-02,3.9887675971e-02,1.5622737678e-01,2.0125528512e-01,1.1013465555e-01,3.1716001185e-01,1.4951783750e-01,4.6164868709e+00,4.9445240583e+00,7.4434331297e+04,4.1267955557e-01
2.2050000000e+02,2.5404175280e-02,3.9719839823e-02,1.5463647505e-01,2.0620870889e-01,1.0743517187e-01,3.1860895428e-01,1.4798667481e-01,4.5989934750e+00,4.9113128230e+00,7.4521387114e+04,4.1477743066e-01
2.2100000000e+02,2.5114125206e-02,3.9498863075e-02,1.5273634004e-01,2.1109052044e-01,1.0490646812e-01,3.2021505924e-01,1.4643862389e-01,4.5829516563e+00,4.8764835806e+00,7.4590748186e+04,4.1594552758e-01
2.2150000000e+02,2.4812045017e-02,3.9161978999e-02,1.5111347506e-01,2.1615950222e-01,1.0218837242e-01,3.2206360599e-01,1.4450102030e-01,4.5633062124e+00,4.8365842588e+00,7.4720174128e+04,4.1782095956e-01
2.2200000000e+02,2.4491426793e-02,3.8904153156e-02,1.4919283084e-01,2.2140942539e-01,9.9695605932e-02,3.2332367071e-01,1.4298288717e-01,4.5443017964e+00,4.8004106051e+00,7.4729015748e+04,4.1961068487e-01
2.2250000000e+02,2.4203256869e-02,3.8658320281e-02,1.4746496568e-01,2.2679627082e-01,9.7306139542e-02,3.2443352101e-01,1.4113752580e-01,4.5244260479e+00,4.7639890419e+00,7.4778451901e+04,4.2179676684e-01
2.2300000000e+02,2.3899932857e-02,3.8293535687e-02,1.4551105034e-01,2.3196988739e-01,9.4948234935e-02,3.2594888942e-01,1.3942846938e-01,4.5041091354e+00,4.7232363012e+00,7.4856785347e+04,4.2303174092e-01
2.2350000000e+02,2.3668496198e-02,3.7951666322e-02,1.4374625133e-01,2.3659388973e-01,9.2905120790e-02,3.2677793070e-01,1.3835664494e-01,4.4847483064e+00,4.6904773074e+00,7.4859403624e+04,4.2530635363e-01
2.2400000000e+02,2.3425550866e-02,3.7704240511e-02,1.4189075189e-01,2.4127547744e-01,9.0782747957e-02,3.2799329591e-01,1.3692793542e-01,4.4643059819e+00,4.6535961527e+00,7.4939896902e+04,4.2753741417e-01
2.2450000000e+02,2.3127182893e-02,3.7324975777e-02,1.4035433529e-01,2.4597305386e-01,8.8584199517e-02,3.2921554091e-01,1.3542071175e-01,4.4429801309e+00,4.6146979835e+00,7.5104333046e+04,4.2903746038e-01
2.2500000000e+02,2.2875031392e-02,3.6925499655e-02,1.3858820101e-01,2.5067110689e-01,8.6966524574e-02,3.2992491507e-01,1.3404872140e-01,4.4220413452e+00,4.5805973344e+00,7.5126239299e+04,4.3148630622e-01
2.2550000000e+02,2.2675196993e-02,3.6582307931e-02,1.3685091117e-01,2.5521476637e-01,8.5007154767e-02,3.3096974124e-01,1.3269992153e-01,4.4022504209e+00,4.5435620728e+00,7.5287115490e+04,4.3266230155e-01
2.2600000000e+02,2.2483287879e-02,3.6216580665e-02,1.3483346034e-01,2.6005140710e-01,8.3371630385e-02,3.3180843310e-01,1.3123520052e-01,4.3804711467e+00,4.5066506812e+00,7.5394381653e+04,4.3510934316e-01
2.2650000000e+02,2.2328078310e-02,3.5727777587e-02,1.3294788708e-01,2.6489612721e-01,8.1594696982e-02,3.3269955401e-01,1.2980587881e-01,4.3582591335e+00,4.4679484336e+00,7.5546483225e+04,4.3676144084e-01
2.2700000000e+02,2.2195318523e-02,3.5286325395e-02,1.3101927612e-01,2.6946403521e-01,8.0000697258e-02,3.3322970436e-01,1.2880464314e-01,4.3372790014e+00,4.4336567186e+00,7.5689981257e+04,4.3879436128e-01
2.2750000000e+02,2.2051113969e-02,3.4898116185e-02,1.2902025330e-01,2.7383493503e-01,7.8572982829e-02,3.3373271500e-01,1.2788988368e-01,4.3165334299e+00,4.4005758163e+00,7.5783790632e+04,4.4099752894e-01
2.2800000000e+02,2.1928558446e-02,3.4443617454e-02,1.2727147030e-01,2.7857479593e-01,7.7517529346e-02,3.3369550316e-01,1.2656852537e-01,4.2974949577e+00,4.3696665097e+00,7.5843421002e+04,4.4269967846e-01
2.2850000000e+02,2.1827010356e-02,3.3964928623e-02,1.2507184999e-01,2.8339314815e-01,7.6403992002e-02,3.3388367016e-01,1.2545540071e-01,4.2761852146e+00,4.3357686612e+00,7.5894511778e+04,4.4495765620e-01
2.2900000000e+02,2.1627106481e-02,3.3418933591e-02,1.2305968599e-01,2.8797559552e-01,7.5288551880e-02,3.3407632470e-01,1.2455380184e-01,4.2545147132e+00,4.3020523786e+00,7.5994125687e+04,4.4670553612e-01
2.2950000000e+02,2.1486662582e-02,3.2931142281e-02,1.2143351661e-01,2.9220403767e-01,7.4537494781e-02,3.3371386589e-01,1.2369328019e-01,4.2364519975e+00,4.2753999682e+00,7.6080893394e+04,4.4843097567e-01
2.3000000000e+02,2.1433967625e-02,3.2428261142e-02,1.1943586880e-01,2.9695055465e-01,7.3712718940e-02,3.3329790467e-01,1.2274072417e-01,4.2169468203e+00,4.2455289716e+00,7.6128923466e+04,4.5048669996e-01
2.3050000000e+02,2.1415585224e-02,3.1892469016e-02,1.1764720613e-01,3.0133496138e-01,7.2965720255e-02,3.3258864773e-01,1.2215541026e-01,4.1992294604e+00,4.2197559415e+00,7.6164407406e+04,4.5237565276e-01
2.3100000000e+02,2.1405527555e-02,3.1366700282e-02,1.1569982493e-01,3.0531673143e-01,7.2357914330e-02,3.3241356889e-01,1.2143973258e-01,4.1818862799e+00,4.1923644691e+00,7.6309276508e+04,4.5399353744e-01
2.3150000000e+02,2.1410379343e-02,3.0908168066e-02,1.1387923951e-01,3.0963950627e-01,7.1799251540e-02,3.3179959727e-01,1.2056385800e-01,4.1648300433e+00,4.1659623872e+00,7.6376237745e+04,4.5545650908e-01
2.3200000000e+02,2.1398655213e-02,3.0370785585e-02,1.1168242165e-01,3.1413171713e-01,7.1256634987e-02,3.3148372531e-01,1.1967606013e-01,4.1459025490e+00,4.1354215988e+00,7.6514792024e+04,4.5687283409e-01
2.3250000000e+02,2.1445455328e-02,2.9953525371e-02,1.0963159333e-01,3.1792188568e-01,7.1043406873e-02,3.3080900422e-01,1.1919512919e-01,4.1309251818e+00,4.1128606023e+00,7.6637895956e+04,4.5840755615e-01
2.3300000000e+02,2.1412834584e-02,2.9405387891e-02,1.0746828078e-01,3.2218110136e-01,7.0976568326e-02,3.2997262559e-01,1.1858320147e-01,4.1121957793e+00,4.0873906632e+00,7.6614577907e+04,4.6090984930e-01
2.3350000000e+02,2.1481375728e-02,2.8804836138e-02,1.0517556995e-01,3.2678896245e-01,7.1048348063e-02,3.2856585347e-01,1.1813505420e-01,4.0960396958e+00,4.0633331677e+00,7.6547679489e+04,4.6240648897e-01
2.3400000000e+02,2.1535367292e-02,2.8199469202e-02,1.0291704604e-01,3.3140754526e-01,7.1210257200e-02,3.2724972708e-01,1.1748058792e-01,4.0796472676e+00,4.0380084055e+00,7.6527480380e+04,4.6353453301e-01
2.3450000000e+02,2.1596549215e-02,2.7585688192e-02,1.0081973942e-01,3.3559036855e-01,7.1274622480e-02,3.2639778370e-01,1.1673524844e-01,4.0609350647e+00,4.0119459753e+00,7.6507720559e+04,4.6576369890e-01
2.3500000000e+02,2.1681098690e-02,2.6981352273e-02,9.8773809930e-02,3.3927451031e-01,7.1329249884e-02,3.2551238763e-01,1.1644759129e-01,4.0455504562e+00,3.9893446171e+00,7.6544795700e+04,4.6703684244e-01
2.3550000000e+02,2.1771411246e-02,2.6486761696e-02,9.6876928827e-02,3.4309740867e-01,7.1678789527e-02,3.2424336483e-01,1.1584533521e-01,4.0306461770e+00,3.9687537752e+00,7.6561333051e+04,4.6889746058e-01
2.3600000000e+02,2.1905577197e-02,2.5931524320e-02,9.4640161750e-02,3.4703888588e-01,7.2023283852e-02,3.2286948854e-01,1.1559107846e-01,4.0152661987e+00,3.9472894089e+00,7.6475164856e+04,4.7067254683e-01
2.3650000000e+02,2.2011725073e-02,2.5284598755e-02,9.2488658875e-02,3.5086128136e-01,7.2260766968e-02,3.2189701559e-01,1.1519595338e-01,3.9969524572e+00,3.9232451222e+00,7.6446996805e+04,4.7306707483e-01
